Date Key,Date,Day Of Week,Fiscal Year,Fiscal Quarter
20231117,11/17/2023,Friday,FY2024,FQ1
20231118,11/18/2023,Saturday,FY2024,FQ1
20231119,11/19/2023,Sunday,FY2024,FQ1
20231120,11/20/2023,Monday,FY2024,FQ1
20231121,11/21/2023,Tuesday,FY2024,FQ1
20231122,11/22/2023,Wednesday,FY2024,FQ1
20231123,11/23/2023,Thursday,FY2024,FQ1
20231124,11/24/2023,Friday,FY2024,FQ1
20231125,11/25/2023,Saturday,FY2024,FQ1
20231126,11/26/2023,Sunday,FY2024,FQ1
20231127,11/27/2023,Monday,FY2024,FQ1
20231128,11/28/2023,Tuesday,FY2024,FQ1
20231129,11/29/2023,Wednesday,FY2024,FQ1
20231130,11/30/2023,Thursday,FY2024,FQ1
20231201,12/1/2023,Friday,FY2024,FQ1
20231202,12/2/2023,Saturday,FY2024,FQ1
20231203,12/3/2023,Sunday,FY2024,FQ1
20231204,12/4/2023,Monday,FY2024,FQ1
20231205,12/5/2023,Tuesday,FY2024,FQ1
20231206,12/6/2023,Wednesday,FY2024,FQ1
20231207,12/7/2023,Thursday,FY2024,FQ1
20231208,12/8/2023,Friday,FY2024,FQ1
20231209,12/9/2023,Saturday,FY2024,FQ1
20231210,12/10/2023,Sunday,FY2024,FQ1
20231211,12/11/2023,Monday,FY2024,FQ1
20231212,12/12/2023,Tuesday,FY2024,FQ1
20231213,12/13/2023,Wednesday,FY2024,FQ1
20231214,12/14/2023,Thursday,FY2024,FQ1
20231215,12/15/2023,Friday,FY2024,FQ1
20231216,12/16/2023,Saturday,FY2024,FQ1
20231217,12/17/2023,Sunday,FY2024,FQ1
20231218,12/18/2023,Monday,FY2024,FQ1
20231219,12/19/2023,Tuesday,FY2024,FQ1
20231220,12/20/2023,Wednesday,FY2024,FQ1
20231221,12/21/2023,Thursday,FY2024,FQ1
20231222,12/22/2023,Friday,FY2024,FQ1
20231223,12/23/2023,Saturday,FY2024,FQ1
20231224,12/24/2023,Sunday,FY2024,FQ1
20231225,12/25/2023,Monday,FY2024,FQ1
20231226,12/26/2023,Tuesday,FY2024,FQ1
20231227,12/27/2023,Wednesday,FY2024,FQ1
20231228,12/28/2023,Thursday,FY2024,FQ1
20231229,12/29/2023,Friday,FY2024,FQ1
20231230,12/30/2023,Saturday,FY2024,FQ1
20231231,12/31/2023,Sunday,FY2024,FQ1
20240101,1/1/2024,Monday,FY2024,FQ2
20240102,1/2/2024,Tuesday,FY2024,FQ2
20240103,1/3/2024,Wednesday,FY2024,FQ2
20240104,1/4/2024,Thursday,FY2024,FQ2
20240105,1/5/2024,Friday,FY2024,FQ2
20240106,1/6/2024,Saturday,FY2024,FQ2
20240107,1/7/2024,Sunday,FY2024,FQ2
20240108,1/8/2024,Monday,FY2024,FQ2
20240109,1/9/2024,Tuesday,FY2024,FQ2
20240110,1/10/2024,Wednesday,FY2024,FQ2
20240111,1/11/2024,Thursday,FY2024,FQ2
20240112,1/12/2024,Friday,FY2024,FQ2
20240113,1/13/2024,Saturday,FY2024,FQ2
20240114,1/14/2024,Sunday,FY2024,FQ2
20240115,1/15/2024,Monday,FY2024,FQ2
20240116,1/16/2024,Tuesday,FY2024,FQ2
20240117,1/17/2024,Wednesday,FY2024,FQ2
20240118,1/18/2024,Thursday,FY2024,FQ2
20240119,1/19/2024,Friday,FY2024,FQ2
20240120,1/20/2024,Saturday,FY2024,FQ2
20240121,1/21/2024,Sunday,FY2024,FQ2
20240122,1/22/2024,Monday,FY2024,FQ2
20240123,1/23/2024,Tuesday,FY2024,FQ2
20240124,1/24/2024,Wednesday,FY2024,FQ2
20240125,1/25/2024,Thursday,FY2024,FQ2
20240126,1/26/2024,Friday,FY2024,FQ2
20240127,1/27/2024,Saturday,FY2024,FQ2
20240128,1/28/2024,Sunday,FY2024,FQ2
20240129,1/29/2024,Monday,FY2024,FQ2
20240130,1/30/2024,Tuesday,FY2024,FQ2
20240131,1/31/2024,Wednesday,FY2024,FQ2
20240201,2/1/2024,Thursday,FY2024,FQ2
20240202,2/2/2024,Friday,FY2024,FQ2
20240203,2/3/2024,Saturday,FY2024,FQ2
20240204,2/4/2024,Sunday,FY2024,FQ2
20240205,2/5/2024,Monday,FY2024,FQ2
20240206,2/6/2024,Tuesday,FY2024,FQ2
20240207,2/7/2024,Wednesday,FY2024,FQ2
20240208,2/8/2024,Thursday,FY2024,FQ2
20240209,2/9/2024,Friday,FY2024,FQ2
20240210,2/10/2024,Saturday,FY2024,FQ2
20240211,2/11/2024,Sunday,FY2024,FQ2
20240212,2/12/2024,Monday,FY2024,FQ2
20240213,2/13/2024,Tuesday,FY2024,FQ2
20240214,2/14/2024,Wednesday,FY2024,FQ2
20240215,2/15/2024,Thursday,FY2024,FQ2
20240216,2/16/2024,Friday,FY2024,FQ2
20240217,2/17/2024,Saturday,FY2024,FQ2
20240218,2/18/2024,Sunday,FY2024,FQ2
20240219,2/19/2024,Monday,FY2024,FQ2
20240220,2/20/2024,Tuesday,FY2024,FQ2
20240221,2/21/2024,Wednesday,FY2024,FQ2
20240222,2/22/2024,Thursday,FY2024,FQ2
20240223,2/23/2024,Friday,FY2024,FQ2
20240224,2/24/2024,Saturday,FY2024,FQ2
20240225,2/25/2024,Sunday,FY2024,FQ2
20240226,2/26/2024,Monday,FY2024,FQ2
20240227,2/27/2024,Tuesday,FY2024,FQ2
20240228,2/28/2024,Wednesday,FY2024,FQ2
20240229,2/29/2024,Thursday,FY2024,FQ2
20240301,3/1/2024,Friday,FY2024,FQ2
20240302,3/2/2024,Saturday,FY2024,FQ2
20240303,3/3/2024,Sunday,FY2024,FQ2
20240304,3/4/2024,Monday,FY2024,FQ2
20240305,3/5/2024,Tuesday,FY2024,FQ2
20240306,3/6/2024,Wednesday,FY2024,FQ2
20240307,3/7/2024,Thursday,FY2024,FQ2
20240308,3/8/2024,Friday,FY2024,FQ2
20240309,3/9/2024,Saturday,FY2024,FQ2
20240310,3/10/2024,Sunday,FY2024,FQ2
20240311,3/11/2024,Monday,FY2024,FQ2
20240312,3/12/2024,Tuesday,FY2024,FQ2
20240313,3/13/2024,Wednesday,FY2024,FQ2
20240314,3/14/2024,Thursday,FY2024,FQ2
20240315,3/15/2024,Friday,FY2024,FQ2
20240316,3/16/2024,Saturday,FY2024,FQ2
20240317,3/17/2024,Sunday,FY2024,FQ2
20240318,3/18/2024,Monday,FY2024,FQ2
20240319,3/19/2024,Tuesday,FY2024,FQ2
20240320,3/20/2024,Wednesday,FY2024,FQ2
20240321,3/21/2024,Thursday,FY2024,FQ2
20240322,3/22/2024,Friday,FY2024,FQ2
20240323,3/23/2024,Saturday,FY2024,FQ2
20240324,3/24/2024,Sunday,FY2024,FQ2
20240325,3/25/2024,Monday,FY2024,FQ2
20240326,3/26/2024,Tuesday,FY2024,FQ2
20240327,3/27/2024,Wednesday,FY2024,FQ2
20240328,3/28/2024,Thursday,FY2024,FQ2
20240329,3/29/2024,Friday,FY2024,FQ2
20240330,3/30/2024,Saturday,FY2024,FQ2
20240331,3/31/2024,Sunday,FY2024,FQ2
20240401,4/1/2024,Monday,FY2024,FQ3
20240402,4/2/2024,Tuesday,FY2024,FQ3
20240403,4/3/2024,Wednesday,FY2024,FQ3
20240404,4/4/2024,Thursday,FY2024,FQ3
20240405,4/5/2024,Friday,FY2024,FQ3
20240406,4/6/2024,Saturday,FY2024,FQ3
20240407,4/7/2024,Sunday,FY2024,FQ3
20240408,4/8/2024,Monday,FY2024,FQ3
20240409,4/9/2024,Tuesday,FY2024,FQ3
20240410,4/10/2024,Wednesday,FY2024,FQ3
20240411,4/11/2024,Thursday,FY2024,FQ3
20240412,4/12/2024,Friday,FY2024,FQ3
20240413,4/13/2024,Saturday,FY2024,FQ3
20240414,4/14/2024,Sunday,FY2024,FQ3
20240415,4/15/2024,Monday,FY2024,FQ3
20240416,4/16/2024,Tuesday,FY2024,FQ3
20240417,4/17/2024,Wednesday,FY2024,FQ3
20240418,4/18/2024,Thursday,FY2024,FQ3
20240419,4/19/2024,Friday,FY2024,FQ3
20240420,4/20/2024,Saturday,FY2024,FQ3
20240421,4/21/2024,Sunday,FY2024,FQ3
20240422,4/22/2024,Monday,FY2024,FQ3
20240423,4/23/2024,Tuesday,FY2024,FQ3
20240424,4/24/2024,Wednesday,FY2024,FQ3
20240425,4/25/2024,Thursday,FY2024,FQ3
20240426,4/26/2024,Friday,FY2024,FQ3
20240427,4/27/2024,Saturday,FY2024,FQ3
20240428,4/28/2024,Sunday,FY2024,FQ3
20240429,4/29/2024,Monday,FY2024,FQ3
20240430,4/30/2024,Tuesday,FY2024,FQ3
20240501,5/1/2024,Wednesday,FY2024,FQ3
20240502,5/2/2024,Thursday,FY2024,FQ3
20240503,5/3/2024,Friday,FY2024,FQ3
20240504,5/4/2024,Saturday,FY2024,FQ3
20240505,5/5/2024,Sunday,FY2024,FQ3
20240506,5/6/2024,Monday,FY2024,FQ3
20240507,5/7/2024,Tuesday,FY2024,FQ3
20240508,5/8/2024,Wednesday,FY2024,FQ3
20240509,5/9/2024,Thursday,FY2024,FQ3
20240510,5/10/2024,Friday,FY2024,FQ3
20240511,5/11/2024,Saturday,FY2024,FQ3
20240512,5/12/2024,Sunday,FY2024,FQ3
20240513,5/13/2024,Monday,FY2024,FQ3
20240514,5/14/2024,Tuesday,FY2024,FQ3
20240515,5/15/2024,Wednesday,FY2024,FQ3
20240516,5/16/2024,Thursday,FY2024,FQ3
20240517,5/17/2024,Friday,FY2024,FQ3
20240518,5/18/2024,Saturday,FY2024,FQ3
20240519,5/19/2024,Sunday,FY2024,FQ3
20240520,5/20/2024,Monday,FY2024,FQ3
20240521,5/21/2024,Tuesday,FY2024,FQ3
20240522,5/22/2024,Wednesday,FY2024,FQ3
20240523,5/23/2024,Thursday,FY2024,FQ3
20240524,5/24/2024,Friday,FY2024,FQ3
20240525,5/25/2024,Saturday,FY2024,FQ3
20240526,5/26/2024,Sunday,FY2024,FQ3
20240527,5/27/2024,Monday,FY2024,FQ3
20240528,5/28/2024,Tuesday,FY2024,FQ3
20240529,5/29/2024,Wednesday,FY2024,FQ3
20240530,5/30/2024,Thursday,FY2024,FQ3
20240531,5/31/2024,Friday,FY2024,FQ3
20240601,6/1/2024,Saturday,FY2024,FQ3
20240602,6/2/2024,Sunday,FY2024,FQ3
20240603,6/3/2024,Monday,FY2024,FQ3
20240604,6/4/2024,Tuesday,FY2024,FQ3
20240605,6/5/2024,Wednesday,FY2024,FQ3
20240606,6/6/2024,Thursday,FY2024,FQ3
20240607,6/7/2024,Friday,FY2024,FQ3
20240608,6/8/2024,Saturday,FY2024,FQ3
20240609,6/9/2024,Sunday,FY2024,FQ3
20240610,6/10/2024,Monday,FY2024,FQ3
20240611,6/11/2024,Tuesday,FY2024,FQ3
20240612,6/12/2024,Wednesday,FY2024,FQ3
20240613,6/13/2024,Thursday,FY2024,FQ3
20240614,6/14/2024,Friday,FY2024,FQ3
20240615,6/15/2024,Saturday,FY2024,FQ3
20240616,6/16/2024,Sunday,FY2024,FQ3
20240617,6/17/2024,Monday,FY2024,FQ3
20240618,6/18/2024,Tuesday,FY2024,FQ3
20240619,6/19/2024,Wednesday,FY2024,FQ3
20240620,6/20/2024,Thursday,FY2024,FQ3
20240621,6/21/2024,Friday,FY2024,FQ3
20240622,6/22/2024,Saturday,FY2024,FQ3
20240623,6/23/2024,Sunday,FY2024,FQ3
20240624,6/24/2024,Monday,FY2024,FQ3
20240625,6/25/2024,Tuesday,FY2024,FQ3
20240626,6/26/2024,Wednesday,FY2024,FQ3
20240627,6/27/2024,Thursday,FY2024,FQ3
20240628,6/28/2024,Friday,FY2024,FQ3
20240629,6/29/2024,Saturday,FY2024,FQ3
20240630,6/30/2024,Sunday,FY2024,FQ3
20240701,7/1/2024,Monday,FY2024,FQ4
20240702,7/2/2024,Tuesday,FY2024,FQ4
20240703,7/3/2024,Wednesday,FY2024,FQ4
20240704,7/4/2024,Thursday,FY2024,FQ4
20240705,7/5/2024,Friday,FY2024,FQ4
20240706,7/6/2024,Saturday,FY2024,FQ4
20240707,7/7/2024,Sunday,FY2024,FQ4
20240708,7/8/2024,Monday,FY2024,FQ4
20240709,7/9/2024,Tuesday,FY2024,FQ4
20240710,7/10/2024,Wednesday,FY2024,FQ4
20240711,7/11/2024,Thursday,FY2024,FQ4
20240712,7/12/2024,Friday,FY2024,FQ4
20240713,7/13/2024,Saturday,FY2024,FQ4
20240714,7/14/2024,Sunday,FY2024,FQ4
20240715,7/15/2024,Monday,FY2024,FQ4
20240716,7/16/2024,Tuesday,FY2024,FQ4
20240717,7/17/2024,Wednesday,FY2024,FQ4
20240718,7/18/2024,Thursday,FY2024,FQ4
20240719,7/19/2024,Friday,FY2024,FQ4
20240720,7/20/2024,Saturday,FY2024,FQ4
20240721,7/21/2024,Sunday,FY2024,FQ4
20240722,7/22/2024,Monday,FY2024,FQ4
20240723,7/23/2024,Tuesday,FY2024,FQ4
20240724,7/24/2024,Wednesday,FY2024,FQ4
20240725,7/25/2024,Thursday,FY2024,FQ4
20240726,7/26/2024,Friday,FY2024,FQ4
20240727,7/27/2024,Saturday,FY2024,FQ4
20240728,7/28/2024,Sunday,FY2024,FQ4
20240729,7/29/2024,Monday,FY2024,FQ4
20240730,7/30/2024,Tuesday,FY2024,FQ4
20240731,7/31/2024,Wednesday,FY2024,FQ4
20240801,8/1/2024,Thursday,FY2024,FQ4
20240802,8/2/2024,Friday,FY2024,FQ4
20240803,8/3/2024,Saturday,FY2024,FQ4
20240804,8/4/2024,Sunday,FY2024,FQ4
20240805,8/5/2024,Monday,FY2024,FQ4
20240806,8/6/2024,Tuesday,FY2024,FQ4
20240807,8/7/2024,Wednesday,FY2024,FQ4
20240808,8/8/2024,Thursday,FY2024,FQ4
20240809,8/9/2024,Friday,FY2024,FQ4
20240810,8/10/2024,Saturday,FY2024,FQ4
20240811,8/11/2024,Sunday,FY2024,FQ4
20240812,8/12/2024,Monday,FY2024,FQ4
20240813,8/13/2024,Tuesday,FY2024,FQ4
20240814,8/14/2024,Wednesday,FY2024,FQ4
20240815,8/15/2024,Thursday,FY2024,FQ4
20240816,8/16/2024,Friday,FY2024,FQ4
20240817,8/17/2024,Saturday,FY2024,FQ4
20240818,8/18/2024,Sunday,FY2024,FQ4
20240819,8/19/2024,Monday,FY2024,FQ4
20240820,8/20/2024,Tuesday,FY2024,FQ4
20240821,8/21/2024,Wednesday,FY2024,FQ4
20240822,8/22/2024,Thursday,FY2024,FQ4
20240823,8/23/2024,Friday,FY2024,FQ4
20240824,8/24/2024,Saturday,FY2024,FQ4
20240825,8/25/2024,Sunday,FY2024,FQ4
20240826,8/26/2024,Monday,FY2024,FQ4
20240827,8/27/2024,Tuesday,FY2024,FQ4
20240828,8/28/2024,Wednesday,FY2024,FQ4
20240829,8/29/2024,Thursday,FY2024,FQ4
20240830,8/30/2024,Friday,FY2024,FQ4
20240831,8/31/2024,Saturday,FY2024,FQ4
20240901,9/1/2024,Sunday,FY2024,FQ4
20240902,9/2/2024,Monday,FY2024,FQ4
20240903,9/3/2024,Tuesday,FY2024,FQ4
20240904,9/4/2024,Wednesday,FY2024,FQ4
20240905,9/5/2024,Thursday,FY2024,FQ4
20240906,9/6/2024,Friday,FY2024,FQ4
20240907,9/7/2024,Saturday,FY2024,FQ4
20240908,9/8/2024,Sunday,FY2024,FQ4
20240909,9/9/2024,Monday,FY2024,FQ4
20240910,9/10/2024,Tuesday,FY2024,FQ4
20240911,9/11/2024,Wednesday,FY2024,FQ4
20240912,9/12/2024,Thursday,FY2024,FQ4
20240913,9/13/2024,Friday,FY2024,FQ4
20240914,9/14/2024,Saturday,FY2024,FQ4
20240915,9/15/2024,Sunday,FY2024,FQ4
20240916,9/16/2024,Monday,FY2024,FQ4
20240917,9/17/2024,Tuesday,FY2024,FQ4
20240918,9/18/2024,Wednesday,FY2024,FQ4
20240919,9/19/2024,Thursday,FY2024,FQ4
20240920,9/20/2024,Friday,FY2024,FQ4
20240921,9/21/2024,Saturday,FY2024,FQ4
20240922,9/22/2024,Sunday,FY2024,FQ4
20240923,9/23/2024,Monday,FY2024,FQ4
20240924,9/24/2024,Tuesday,FY2024,FQ4
20240925,9/25/2024,Wednesday,FY2024,FQ4
20240926,9/26/2024,Thursday,FY2024,FQ4
20240927,9/27/2024,Friday,FY2024,FQ4
20240928,9/28/2024,Saturday,FY2024,FQ4
20240929,9/29/2024,Sunday,FY2024,FQ4
20240930,9/30/2024,Monday,FY2024,FQ4
20241001,10/1/2024,Tuesday,FY2025,FQ1
20241002,10/2/2024,Wednesday,FY2025,FQ1
20241003,10/3/2024,Thursday,FY2025,FQ1
20241004,10/4/2024,Friday,FY2025,FQ1
20241005,10/5/2024,Saturday,FY2025,FQ1
20241006,10/6/2024,Sunday,FY2025,FQ1
20241007,10/7/2024,Monday,FY2025,FQ1
20241008,10/8/2024,Tuesday,FY2025,FQ1
20241009,10/9/2024,Wednesday,FY2025,FQ1
20241010,10/10/2024,Thursday,FY2025,FQ1
20241011,10/11/2024,Friday,FY2025,FQ1
20241012,10/12/2024,Saturday,FY2025,FQ1
20241013,10/13/2024,Sunday,FY2025,FQ1
20241014,10/14/2024,Monday,FY2025,FQ1
20241015,10/15/2024,Tuesday,FY2025,FQ1
20241016,10/16/2024,Wednesday,FY2025,FQ1
20241017,10/17/2024,Thursday,FY2025,FQ1
20241018,10/18/2024,Friday,FY2025,FQ1
20241019,10/19/2024,Saturday,FY2025,FQ1
20241020,10/20/2024,Sunday,FY2025,FQ1
20241021,10/21/2024,Monday,FY2025,FQ1
20241022,10/22/2024,Tuesday,FY2025,FQ1
20241023,10/23/2024,Wednesday,FY2025,FQ1
20241024,10/24/2024,Thursday,FY2025,FQ1
20241025,10/25/2024,Friday,FY2025,FQ1
20241026,10/26/2024,Saturday,FY2025,FQ1
20241027,10/27/2024,Sunday,FY2025,FQ1
20241028,10/28/2024,Monday,FY2025,FQ1
20241029,10/29/2024,Tuesday,FY2025,FQ1
20241030,10/30/2024,Wednesday,FY2025,FQ1
20241031,10/31/2024,Thursday,FY2025,FQ1
20241101,11/1/2024,Friday,FY2025,FQ1
20241102,11/2/2024,Saturday,FY2025,FQ1
20241103,11/3/2024,Sunday,FY2025,FQ1
20241104,11/4/2024,Monday,FY2025,FQ1
20241105,11/5/2024,Tuesday,FY2025,FQ1
20241106,11/6/2024,Wednesday,FY2025,FQ1
20241107,11/7/2024,Thursday,FY2025,FQ1
20241108,11/8/2024,Friday,FY2025,FQ1
20241109,11/9/2024,Saturday,FY2025,FQ1
20241110,11/10/2024,Sunday,FY2025,FQ1
20241111,11/11/2024,Monday,FY2025,FQ1
20241112,11/12/2024,Tuesday,FY2025,FQ1
20241113,11/13/2024,Wednesday,FY2025,FQ1
20241114,11/14/2024,Thursday,FY2025,FQ1
20241115,11/15/2024,Friday,FY2025,FQ1
20241116,11/16/2024,Saturday,FY2025,FQ1
20241117,11/17/2024,Sunday,FY2025,FQ1
20241118,11/18/2024,Monday,FY2025,FQ1
20241119,11/19/2024,Tuesday,FY2025,FQ1
20241120,11/20/2024,Wednesday,FY2025,FQ1
20241121,11/21/2024,Thursday,FY2025,FQ1
20241122,11/22/2024,Friday,FY2025,FQ1
20241123,11/23/2024,Saturday,FY2025,FQ1
20241124,11/24/2024,Sunday,FY2025,FQ1
20241125,11/25/2024,Monday,FY2025,FQ1
20241126,11/26/2024,Tuesday,FY2025,FQ1
20241127,11/27/2024,Wednesday,FY2025,FQ1
20241128,11/28/2024,Thursday,FY2025,FQ1
20241129,11/29/2024,Friday,FY2025,FQ1
20241130,11/30/2024,Saturday,FY2025,FQ1
20241201,12/1/2024,Sunday,FY2025,FQ1
20241202,12/2/2024,Monday,FY2025,FQ1
20241203,12/3/2024,Tuesday,FY2025,FQ1
20241204,12/4/2024,Wednesday,FY2025,FQ1
20241205,12/5/2024,Thursday,FY2025,FQ1
20241206,12/6/2024,Friday,FY2025,FQ1
20241207,12/7/2024,Saturday,FY2025,FQ1
20241208,12/8/2024,Sunday,FY2025,FQ1
20241209,12/9/2024,Monday,FY2025,FQ1
20241210,12/10/2024,Tuesday,FY2025,FQ1
20241211,12/11/2024,Wednesday,FY2025,FQ1
20241212,12/12/2024,Thursday,FY2025,FQ1
20241213,12/13/2024,Friday,FY2025,FQ1
20241214,12/14/2024,Saturday,FY2025,FQ1
20241215,12/15/2024,Sunday,FY2025,FQ1
20241216,12/16/2024,Monday,FY2025,FQ1
20241217,12/17/2024,Tuesday,FY2025,FQ1
20241218,12/18/2024,Wednesday,FY2025,FQ1
20241219,12/19/2024,Thursday,FY2025,FQ1
20241220,12/20/2024,Friday,FY2025,FQ1
20241221,12/21/2024,Saturday,FY2025,FQ1
20241222,12/22/2024,Sunday,FY2025,FQ1
20241223,12/23/2024,Monday,FY2025,FQ1
20241224,12/24/2024,Tuesday,FY2025,FQ1
20241225,12/25/2024,Wednesday,FY2025,FQ1
20241226,12/26/2024,Thursday,FY2025,FQ1
20241227,12/27/2024,Friday,FY2025,FQ1
20241228,12/28/2024,Saturday,FY2025,FQ1
20241229,12/29/2024,Sunday,FY2025,FQ1
20241230,12/30/2024,Monday,FY2025,FQ1
20241231,12/31/2024,Tuesday,FY2025,FQ1
20250101,1/1/2025,Wednesday,FY2025,FQ2
20250102,1/2/2025,Thursday,FY2025,FQ2
20250103,1/3/2025,Friday,FY2025,FQ2
20250104,1/4/2025,Saturday,FY2025,FQ2
20250105,1/5/2025,Sunday,FY2025,FQ2
20250106,1/6/2025,Monday,FY2025,FQ2
20250107,1/7/2025,Tuesday,FY2025,FQ2
20250108,1/8/2025,Wednesday,FY2025,FQ2
20250109,1/9/2025,Thursday,FY2025,FQ2
20250110,1/10/2025,Friday,FY2025,FQ2
20250111,1/11/2025,Saturday,FY2025,FQ2
20250112,1/12/2025,Sunday,FY2025,FQ2
20250113,1/13/2025,Monday,FY2025,FQ2
20250114,1/14/2025,Tuesday,FY2025,FQ2
20250115,1/15/2025,Wednesday,FY2025,FQ2
20250116,1/16/2025,Thursday,FY2025,FQ2
20250117,1/17/2025,Friday,FY2025,FQ2
20250118,1/18/2025,Saturday,FY2025,FQ2
20250119,1/19/2025,Sunday,FY2025,FQ2
20250120,1/20/2025,Monday,FY2025,FQ2
20250121,1/21/2025,Tuesday,FY2025,FQ2
20250122,1/22/2025,Wednesday,FY2025,FQ2
20250123,1/23/2025,Thursday,FY2025,FQ2
20250124,1/24/2025,Friday,FY2025,FQ2
20250125,1/25/2025,Saturday,FY2025,FQ2
20250126,1/26/2025,Sunday,FY2025,FQ2
20250127,1/27/2025,Monday,FY2025,FQ2
20250128,1/28/2025,Tuesday,FY2025,FQ2
20250129,1/29/2025,Wednesday,FY2025,FQ2
20250130,1/30/2025,Thursday,FY2025,FQ2
20250131,1/31/2025,Friday,FY2025,FQ2
20250201,2/1/2025,Saturday,FY2025,FQ2
20250202,2/2/2025,Sunday,FY2025,FQ2
20250203,2/3/2025,Monday,FY2025,FQ2
20250204,2/4/2025,Tuesday,FY2025,FQ2
20250205,2/5/2025,Wednesday,FY2025,FQ2
20250206,2/6/2025,Thursday,FY2025,FQ2
20250207,2/7/2025,Friday,FY2025,FQ2
20250208,2/8/2025,Saturday,FY2025,FQ2
20250209,2/9/2025,Sunday,FY2025,FQ2
20250210,2/10/2025,Monday,FY2025,FQ2
20250211,2/11/2025,Tuesday,FY2025,FQ2
20250212,2/12/2025,Wednesday,FY2025,FQ2
20250213,2/13/2025,Thursday,FY2025,FQ2
20250214,2/14/2025,Friday,FY2025,FQ2
20250215,2/15/2025,Saturday,FY2025,FQ2
20250216,2/16/2025,Sunday,FY2025,FQ2
20250217,2/17/2025,Monday,FY2025,FQ2
20250218,2/18/2025,Tuesday,FY2025,FQ2
20250219,2/19/2025,Wednesday,FY2025,FQ2
20250220,2/20/2025,Thursday,FY2025,FQ2
20250221,2/21/2025,Friday,FY2025,FQ2
20250222,2/22/2025,Saturday,FY2025,FQ2
20250223,2/23/2025,Sunday,FY2025,FQ2
20250224,2/24/2025,Monday,FY2025,FQ2
20250225,2/25/2025,Tuesday,FY2025,FQ2
20250226,2/26/2025,Wednesday,FY2025,FQ2
20250227,2/27/2025,Thursday,FY2025,FQ2
20250228,2/28/2025,Friday,FY2025,FQ2
20250301,3/1/2025,Saturday,FY2025,FQ2
20250302,3/2/2025,Sunday,FY2025,FQ2
20250303,3/3/2025,Monday,FY2025,FQ2
20250304,3/4/2025,Tuesday,FY2025,FQ2
20250305,3/5/2025,Wednesday,FY2025,FQ2
20250306,3/6/2025,Thursday,FY2025,FQ2
20250307,3/7/2025,Friday,FY2025,FQ2
20250308,3/8/2025,Saturday,FY2025,FQ2
20250309,3/9/2025,Sunday,FY2025,FQ2
20250310,3/10/2025,Monday,FY2025,FQ2
20250311,3/11/2025,Tuesday,FY2025,FQ2
20250312,3/12/2025,Wednesday,FY2025,FQ2
20250313,3/13/2025,Thursday,FY2025,FQ2
20250314,3/14/2025,Friday,FY2025,FQ2
20250315,3/15/2025,Saturday,FY2025,FQ2
20250316,3/16/2025,Sunday,FY2025,FQ2
20250317,3/17/2025,Monday,FY2025,FQ2
20250318,3/18/2025,Tuesday,FY2025,FQ2
20250319,3/19/2025,Wednesday,FY2025,FQ2
20250320,3/20/2025,Thursday,FY2025,FQ2
20250321,3/21/2025,Friday,FY2025,FQ2
20250322,3/22/2025,Saturday,FY2025,FQ2
20250323,3/23/2025,Sunday,FY2025,FQ2
20250324,3/24/2025,Monday,FY2025,FQ2
20250325,3/25/2025,Tuesday,FY2025,FQ2
20250326,3/26/2025,Wednesday,FY2025,FQ2
20250327,3/27/2025,Thursday,FY2025,FQ2
20250328,3/28/2025,Friday,FY2025,FQ2
20250329,3/29/2025,Saturday,FY2025,FQ2
20250330,3/30/2025,Sunday,FY2025,FQ2
20250331,3/31/2025,Monday,FY2025,FQ2
20250401,4/1/2025,Tuesday,FY2025,FQ3
20250402,4/2/2025,Wednesday,FY2025,FQ3
20250403,4/3/2025,Thursday,FY2025,FQ3
20250404,4/4/2025,Friday,FY2025,FQ3
20250405,4/5/2025,Saturday,FY2025,FQ3
20250406,4/6/2025,Sunday,FY2025,FQ3
20250407,4/7/2025,Monday,FY2025,FQ3
20250408,4/8/2025,Tuesday,FY2025,FQ3
20250409,4/9/2025,Wednesday,FY2025,FQ3
20250410,4/10/2025,Thursday,FY2025,FQ3
20250411,4/11/2025,Friday,FY2025,FQ3
20250412,4/12/2025,Saturday,FY2025,FQ3
20250413,4/13/2025,Sunday,FY2025,FQ3
20250414,4/14/2025,Monday,FY2025,FQ3
20250415,4/15/2025,Tuesday,FY2025,FQ3
20250416,4/16/2025,Wednesday,FY2025,FQ3
20250417,4/17/2025,Thursday,FY2025,FQ3
20250418,4/18/2025,Friday,FY2025,FQ3
20250419,4/19/2025,Saturday,FY2025,FQ3
20250420,4/20/2025,Sunday,FY2025,FQ3
20250421,4/21/2025,Monday,FY2025,FQ3
20250422,4/22/2025,Tuesday,FY2025,FQ3
20250423,4/23/2025,Wednesday,FY2025,FQ3
20250424,4/24/2025,Thursday,FY2025,FQ3
20250425,4/25/2025,Friday,FY2025,FQ3
20250426,4/26/2025,Saturday,FY2025,FQ3
20250427,4/27/2025,Sunday,FY2025,FQ3
20250428,4/28/2025,Monday,FY2025,FQ3
20250429,4/29/2025,Tuesday,FY2025,FQ3
20250430,4/30/2025,Wednesday,FY2025,FQ3
20250501,5/1/2025,Thursday,FY2025,FQ3
20250502,5/2/2025,Friday,FY2025,FQ3
20250503,5/3/2025,Saturday,FY2025,FQ3
20250504,5/4/2025,Sunday,FY2025,FQ3
20250505,5/5/2025,Monday,FY2025,FQ3
20250506,5/6/2025,Tuesday,FY2025,FQ3
