Date Key,Date,Day Of Week,Fiscal Year,Fiscal Quarter
20200215,02/15/2020,Saturday,FY2020,FQ2
20200214,02/14/2020,Friday,FY2020,FQ2
20200213,02/13/2020,Thursday,FY2020,FQ2
20200212,02/12/2020,Wednesday,FY2020,FQ2
20200211,02/11/2020,Tuesday,FY2020,FQ2
20200210,02/10/2020,Monday,FY2020,FQ2
20200209,02/09/2020,Sunday,FY2020,FQ2
20200208,02/08/2020,Saturday,FY2020,FQ2
20200207,02/07/2020,Friday,FY2020,FQ2
20200206,02/06/2020,Thursday,FY2020,FQ2
20200205,02/05/2020,Wednesday,FY2020,FQ2
20200204,02/04/2020,Tuesday,FY2020,FQ2
20200203,02/03/2020,Monday,FY2020,FQ2
20200202,02/02/2020,Sunday,FY2020,FQ2
20200201,02/01/2020,Saturday,FY2020,FQ2
20200131,01/31/2020,Friday,FY2020,FQ2
20200130,01/30/2020,Thursday,FY2020,FQ2
20200129,01/29/2020,Wednesday,FY2020,FQ2
20200128,01/28/2020,Tuesday,FY2020,FQ2
20200127,01/27/2020,Monday,FY2020,FQ2
20200126,01/26/2020,Sunday,FY2020,FQ2
20200125,01/25/2020,Saturday,FY2020,FQ2
20200124,01/24/2020,Friday,FY2020,FQ2
20200123,01/23/2020,Thursday,FY2020,FQ2
20200122,01/22/2020,Wednesday,FY2020,FQ2
20200121,01/21/2020,Tuesday,FY2020,FQ2
20200120,01/20/2020,Monday,FY2020,FQ2
20200119,01/19/2020,Sunday,FY2020,FQ2
20200118,01/18/2020,Saturday,FY2020,FQ2
20200117,01/17/2020,Friday,FY2020,FQ2
20200116,01/16/2020,Thursday,FY2020,FQ2
20200115,01/15/2020,Wednesday,FY2020,FQ2
20200114,01/14/2020,Tuesday,FY2020,FQ2
20200113,01/13/2020,Monday,FY2020,FQ2
20200112,01/12/2020,Sunday,FY2020,FQ2
20200111,01/11/2020,Saturday,FY2020,FQ2
20200110,01/10/2020,Friday,FY2020,FQ2
20200109,01/09/2020,Thursday,FY2020,FQ2
20200108,01/08/2020,Wednesday,FY2020,FQ2
20200107,01/07/2020,Tuesday,FY2020,FQ2
20200106,01/06/2020,Monday,FY2020,FQ2
20200105,01/05/2020,Sunday,FY2020,FQ2
20200104,01/04/2020,Saturday,FY2020,FQ2
20200103,01/03/2020,Friday,FY2020,FQ2
20200102,01/02/2020,Thursday,FY2020,FQ2
20200101,01/01/2020,Wednesday,FY2020,FQ2
20191231,12/31/2019,Tuesday,FY2020,FQ1
20191230,12/30/2019,Monday,FY2020,FQ1
20191229,12/29/2019,Sunday,FY2020,FQ1
20191228,12/28/2019,Saturday,FY2020,FQ1
20191227,12/27/2019,Friday,FY2020,FQ1
20191226,12/26/2019,Thursday,FY2020,FQ1
20191225,12/25/2019,Wednesday,FY2020,FQ1
20191224,12/24/2019,Tuesday,FY2020,FQ1
20191223,12/23/2019,Monday,FY2020,FQ1
20191222,12/22/2019,Sunday,FY2020,FQ1
20191221,12/21/2019,Saturday,FY2020,FQ1
20191220,12/20/2019,Friday,FY2020,FQ1
20191219,12/19/2019,Thursday,FY2020,FQ1
20191218,12/18/2019,Wednesday,FY2020,FQ1
20191217,12/17/2019,Tuesday,FY2020,FQ1
20191216,12/16/2019,Monday,FY2020,FQ1
20191215,12/15/2019,Sunday,FY2020,FQ1
20191214,12/14/2019,Saturday,FY2020,FQ1
20191213,12/13/2019,Friday,FY2020,FQ1
20191212,12/12/2019,Thursday,FY2020,FQ1
20191211,12/11/2019,Wednesday,FY2020,FQ1
20191210,12/10/2019,Tuesday,FY2020,FQ1
20191209,12/09/2019,Monday,FY2020,FQ1
20191208,12/08/2019,Sunday,FY2020,FQ1
20191207,12/07/2019,Saturday,FY2020,FQ1
20191206,12/06/2019,Friday,FY2020,FQ1
20191205,12/05/2019,Thursday,FY2020,FQ1
20191204,12/04/2019,Wednesday,FY2020,FQ1
20191203,12/03/2019,Tuesday,FY2020,FQ1
20191202,12/02/2019,Monday,FY2020,FQ1
20191201,12/01/2019,Sunday,FY2020,FQ1
20191130,11/30/2019,Saturday,FY2020,FQ1
20191129,11/29/2019,Friday,FY2020,FQ1
20191128,11/28/2019,Thursday,FY2020,FQ1
20191127,11/27/2019,Wednesday,FY2020,FQ1
20191126,11/26/2019,Tuesday,FY2020,FQ1
20191125,11/25/2019,Monday,FY2020,FQ1
20191124,11/24/2019,Sunday,FY2020,FQ1
20191123,11/23/2019,Saturday,FY2020,FQ1
20191122,11/22/2019,Friday,FY2020,FQ1
20191121,11/21/2019,Thursday,FY2020,FQ1
20191120,11/20/2019,Wednesday,FY2020,FQ1
20191119,11/19/2019,Tuesday,FY2020,FQ1
20191118,11/18/2019,Monday,FY2020,FQ1
20191117,11/17/2019,Sunday,FY2020,FQ1
20191116,11/16/2019,Saturday,FY2020,FQ1
20191115,11/15/2019,Friday,FY2020,FQ1
20191114,11/14/2019,Thursday,FY2020,FQ1
20191113,11/13/2019,Wednesday,FY2020,FQ1
20191112,11/12/2019,Tuesday,FY2020,FQ1
20191111,11/11/2019,Monday,FY2020,FQ1
20191110,11/10/2019,Sunday,FY2020,FQ1
20191109,11/09/2019,Saturday,FY2020,FQ1
20191108,11/08/2019,Friday,FY2020,FQ1
20191107,11/07/2019,Thursday,FY2020,FQ1
20191106,11/06/2019,Wednesday,FY2020,FQ1
20191105,11/05/2019,Tuesday,FY2020,FQ1
20191104,11/04/2019,Monday,FY2020,FQ1
20191103,11/03/2019,Sunday,FY2020,FQ1
20191102,11/02/2019,Saturday,FY2020,FQ1
20191101,11/01/2019,Friday,FY2020,FQ1
20191031,10/31/2019,Thursday,FY2020,FQ1
20191030,10/30/2019,Wednesday,FY2020,FQ1
20191029,10/29/2019,Tuesday,FY2020,FQ1
20191028,10/28/2019,Monday,FY2020,FQ1
20191027,10/27/2019,Sunday,FY2020,FQ1
20191026,10/26/2019,Saturday,FY2020,FQ1
20191025,10/25/2019,Friday,FY2020,FQ1
20191024,10/24/2019,Thursday,FY2020,FQ1
20191023,10/23/2019,Wednesday,FY2020,FQ1
20191022,10/22/2019,Tuesday,FY2020,FQ1
20191021,10/21/2019,Monday,FY2020,FQ1
20191020,10/20/2019,Sunday,FY2020,FQ1
20191019,10/19/2019,Saturday,FY2020,FQ1
20191018,10/18/2019,Friday,FY2020,FQ1
20191017,10/17/2019,Thursday,FY2020,FQ1
20191016,10/16/2019,Wednesday,FY2020,FQ1
20191015,10/15/2019,Tuesday,FY2020,FQ1
20191014,10/14/2019,Monday,FY2020,FQ1
20191013,10/13/2019,Sunday,FY2020,FQ1
20191012,10/12/2019,Saturday,FY2020,FQ1
20191011,10/11/2019,Friday,FY2020,FQ1
20191010,10/10/2019,Thursday,FY2020,FQ1
20191009,10/09/2019,Wednesday,FY2020,FQ1
20191008,10/08/2019,Tuesday,FY2020,FQ1
20191007,10/07/2019,Monday,FY2020,FQ1
20191006,10/06/2019,Sunday,FY2020,FQ1
20191005,10/05/2019,Saturday,FY2020,FQ1
20191004,10/04/2019,Friday,FY2020,FQ1
20191003,10/03/2019,Thursday,FY2020,FQ1
20191002,10/02/2019,Wednesday,FY2020,FQ1
20191001,10/01/2019,Tuesday,FY2020,FQ1
20190930,09/30/2019,Monday,FY2019,FQ4
20190929,09/29/2019,Sunday,FY2019,FQ4
20190928,09/28/2019,Saturday,FY2019,FQ4
20190927,09/27/2019,Friday,FY2019,FQ4
20190926,09/26/2019,Thursday,FY2019,FQ4
20190925,09/25/2019,Wednesday,FY2019,FQ4
20190924,09/24/2019,Tuesday,FY2019,FQ4
20190923,09/23/2019,Monday,FY2019,FQ4
20190922,09/22/2019,Sunday,FY2019,FQ4
20190921,09/21/2019,Saturday,FY2019,FQ4
20190920,09/20/2019,Friday,FY2019,FQ4
20190919,09/19/2019,Thursday,FY2019,FQ4
20190918,09/18/2019,Wednesday,FY2019,FQ4
20190917,09/17/2019,Tuesday,FY2019,FQ4
20190916,09/16/2019,Monday,FY2019,FQ4
20190915,09/15/2019,Sunday,FY2019,FQ4
20190914,09/14/2019,Saturday,FY2019,FQ4
20190913,09/13/2019,Friday,FY2019,FQ4
20190912,09/12/2019,Thursday,FY2019,FQ4
20190911,09/11/2019,Wednesday,FY2019,FQ4
20190910,09/10/2019,Tuesday,FY2019,FQ4
20190909,09/09/2019,Monday,FY2019,FQ4
20190908,09/08/2019,Sunday,FY2019,FQ4
20190907,09/07/2019,Saturday,FY2019,FQ4
20190906,09/06/2019,Friday,FY2019,FQ4
20190905,09/05/2019,Thursday,FY2019,FQ4
20190904,09/04/2019,Wednesday,FY2019,FQ4
20190903,09/03/2019,Tuesday,FY2019,FQ4
20190902,09/02/2019,Monday,FY2019,FQ4
20190901,09/01/2019,Sunday,FY2019,FQ4
20190831,08/31/2019,Saturday,FY2019,FQ4
20190830,08/30/2019,Friday,FY2019,FQ4
20190829,08/29/2019,Thursday,FY2019,FQ4
20190828,08/28/2019,Wednesday,FY2019,FQ4
20190827,08/27/2019,Tuesday,FY2019,FQ4
20190826,08/26/2019,Monday,FY2019,FQ4
20190825,08/25/2019,Sunday,FY2019,FQ4
20190824,08/24/2019,Saturday,FY2019,FQ4
20190823,08/23/2019,Friday,FY2019,FQ4
20190822,08/22/2019,Thursday,FY2019,FQ4
20190821,08/21/2019,Wednesday,FY2019,FQ4
20190820,08/20/2019,Tuesday,FY2019,FQ4
20190819,08/19/2019,Monday,FY2019,FQ4
20190818,08/18/2019,Sunday,FY2019,FQ4
20190817,08/17/2019,Saturday,FY2019,FQ4
20190816,08/16/2019,Friday,FY2019,FQ4
20190815,08/15/2019,Thursday,FY2019,FQ4
20190814,08/14/2019,Wednesday,FY2019,FQ4
20190813,08/13/2019,Tuesday,FY2019,FQ4
20190812,08/12/2019,Monday,FY2019,FQ4
20190811,08/11/2019,Sunday,FY2019,FQ4
20190810,08/10/2019,Saturday,FY2019,FQ4
20190809,08/09/2019,Friday,FY2019,FQ4
20190808,08/08/2019,Thursday,FY2019,FQ4
20190807,08/07/2019,Wednesday,FY2019,FQ4
20190806,08/06/2019,Tuesday,FY2019,FQ4
20190805,08/05/2019,Monday,FY2019,FQ4
20190804,08/04/2019,Sunday,FY2019,FQ4
20190803,08/03/2019,Saturday,FY2019,FQ4
20190802,08/02/2019,Friday,FY2019,FQ4
20190801,08/01/2019,Thursday,FY2019,FQ4
20190731,07/31/2019,Wednesday,FY2019,FQ4
20190730,07/30/2019,Tuesday,FY2019,FQ4
20190729,07/29/2019,Monday,FY2019,FQ4
20190728,07/28/2019,Sunday,FY2019,FQ4
20190727,07/27/2019,Saturday,FY2019,FQ4
20190726,07/26/2019,Friday,FY2019,FQ4
20190725,07/25/2019,Thursday,FY2019,FQ4
20190724,07/24/2019,Wednesday,FY2019,FQ4
20190723,07/23/2019,Tuesday,FY2019,FQ4
20190722,07/22/2019,Monday,FY2019,FQ4
20190721,07/21/2019,Sunday,FY2019,FQ4
20190720,07/20/2019,Saturday,FY2019,FQ4
20190719,07/19/2019,Friday,FY2019,FQ4
20190718,07/18/2019,Thursday,FY2019,FQ4
20190717,07/17/2019,Wednesday,FY2019,FQ4
20190716,07/16/2019,Tuesday,FY2019,FQ4
20190715,07/15/2019,Monday,FY2019,FQ4
20190714,07/14/2019,Sunday,FY2019,FQ4
20190713,07/13/2019,Saturday,FY2019,FQ4
20190712,07/12/2019,Friday,FY2019,FQ4
20190711,07/11/2019,Thursday,FY2019,FQ4
20190710,07/10/2019,Wednesday,FY2019,FQ4
20190709,07/09/2019,Tuesday,FY2019,FQ4
20190708,07/08/2019,Monday,FY2019,FQ4
20190707,07/07/2019,Sunday,FY2019,FQ4
20190706,07/06/2019,Saturday,FY2019,FQ4
20190705,07/05/2019,Friday,FY2019,FQ4
20190704,07/04/2019,Thursday,FY2019,FQ4
20190703,07/03/2019,Wednesday,FY2019,FQ4
20190702,07/02/2019,Tuesday,FY2019,FQ4
20190701,07/01/2019,Monday,FY2019,FQ4
20190630,06/30/2019,Sunday,FY2019,FQ3
20190629,06/29/2019,Saturday,FY2019,FQ3
20190628,06/28/2019,Friday,FY2019,FQ3
20190627,06/27/2019,Thursday,FY2019,FQ3
20190626,06/26/2019,Wednesday,FY2019,FQ3
20190625,06/25/2019,Tuesday,FY2019,FQ3
20190624,06/24/2019,Monday,FY2019,FQ3
20190623,06/23/2019,Sunday,FY2019,FQ3
20190622,06/22/2019,Saturday,FY2019,FQ3
20190621,06/21/2019,Friday,FY2019,FQ3
20190620,06/20/2019,Thursday,FY2019,FQ3
20190619,06/19/2019,Wednesday,FY2019,FQ3
20190618,06/18/2019,Tuesday,FY2019,FQ3
20190617,06/17/2019,Monday,FY2019,FQ3
20190616,06/16/2019,Sunday,FY2019,FQ3
20190615,06/15/2019,Saturday,FY2019,FQ3
20190614,06/14/2019,Friday,FY2019,FQ3
20190613,06/13/2019,Thursday,FY2019,FQ3
20190612,06/12/2019,Wednesday,FY2019,FQ3
20190611,06/11/2019,Tuesday,FY2019,FQ3
20190610,06/10/2019,Monday,FY2019,FQ3
20190609,06/09/2019,Sunday,FY2019,FQ3
20190608,06/08/2019,Saturday,FY2019,FQ3
20190607,06/07/2019,Friday,FY2019,FQ3
20190606,06/06/2019,Thursday,FY2019,FQ3
20190605,06/05/2019,Wednesday,FY2019,FQ3
20190604,06/04/2019,Tuesday,FY2019,FQ3
20190603,06/03/2019,Monday,FY2019,FQ3
20190602,06/02/2019,Sunday,FY2019,FQ3
20190601,06/01/2019,Saturday,FY2019,FQ3
20190531,05/31/2019,Friday,FY2019,FQ3
20190530,05/30/2019,Thursday,FY2019,FQ3
20190529,05/29/2019,Wednesday,FY2019,FQ3
20190528,05/28/2019,Tuesday,FY2019,FQ3
20190527,05/27/2019,Monday,FY2019,FQ3
20190526,05/26/2019,Sunday,FY2019,FQ3
20190525,05/25/2019,Saturday,FY2019,FQ3
20190524,05/24/2019,Friday,FY2019,FQ3
20190523,05/23/2019,Thursday,FY2019,FQ3
20190522,05/22/2019,Wednesday,FY2019,FQ3
20190521,05/21/2019,Tuesday,FY2019,FQ3
20190520,05/20/2019,Monday,FY2019,FQ3
20190519,05/19/2019,Sunday,FY2019,FQ3
20190518,05/18/2019,Saturday,FY2019,FQ3
20190517,05/17/2019,Friday,FY2019,FQ3
20190516,05/16/2019,Thursday,FY2019,FQ3
20190515,05/15/2019,Wednesday,FY2019,FQ3
20190514,05/14/2019,Tuesday,FY2019,FQ3
20190513,05/13/2019,Monday,FY2019,FQ3
20190512,05/12/2019,Sunday,FY2019,FQ3
20190511,05/11/2019,Saturday,FY2019,FQ3
20190510,05/10/2019,Friday,FY2019,FQ3
20190509,05/09/2019,Thursday,FY2019,FQ3
20190508,05/08/2019,Wednesday,FY2019,FQ3
20190507,05/07/2019,Tuesday,FY2019,FQ3
20190506,05/06/2019,Monday,FY2019,FQ3
20190505,05/05/2019,Sunday,FY2019,FQ3
20190504,05/04/2019,Saturday,FY2019,FQ3
20190503,05/03/2019,Friday,FY2019,FQ3
20190502,05/02/2019,Thursday,FY2019,FQ3
20190501,05/01/2019,Wednesday,FY2019,FQ3
20190430,04/30/2019,Tuesday,FY2019,FQ3
20190429,04/29/2019,Monday,FY2019,FQ3
20190428,04/28/2019,Sunday,FY2019,FQ3
20190427,04/27/2019,Saturday,FY2019,FQ3
20190426,04/26/2019,Friday,FY2019,FQ3
20190425,04/25/2019,Thursday,FY2019,FQ3
20190424,04/24/2019,Wednesday,FY2019,FQ3
20190423,04/23/2019,Tuesday,FY2019,FQ3
20190422,04/22/2019,Monday,FY2019,FQ3
20190421,04/21/2019,Sunday,FY2019,FQ3
20190420,04/20/2019,Saturday,FY2019,FQ3
20190419,04/19/2019,Friday,FY2019,FQ3
20190418,04/18/2019,Thursday,FY2019,FQ3
20190417,04/17/2019,Wednesday,FY2019,FQ3
20190416,04/16/2019,Tuesday,FY2019,FQ3
20190415,04/15/2019,Monday,FY2019,FQ3
20190414,04/14/2019,Sunday,FY2019,FQ3
20190413,04/13/2019,Saturday,FY2019,FQ3
20190412,04/12/2019,Friday,FY2019,FQ3
20190411,04/11/2019,Thursday,FY2019,FQ3
20190410,04/10/2019,Wednesday,FY2019,FQ3
20190409,04/09/2019,Tuesday,FY2019,FQ3
20190408,04/08/2019,Monday,FY2019,FQ3
20190407,04/07/2019,Sunday,FY2019,FQ3
20190406,04/06/2019,Saturday,FY2019,FQ3
20190405,04/05/2019,Friday,FY2019,FQ3
20190404,04/04/2019,Thursday,FY2019,FQ3
20190403,04/03/2019,Wednesday,FY2019,FQ3
20190402,04/02/2019,Tuesday,FY2019,FQ3
20190401,04/01/2019,Monday,FY2019,FQ3
20190331,03/31/2019,Sunday,FY2019,FQ2
20190330,03/30/2019,Saturday,FY2019,FQ2
20190329,03/29/2019,Friday,FY2019,FQ2
20190328,03/28/2019,Thursday,FY2019,FQ2
20190327,03/27/2019,Wednesday,FY2019,FQ2
20190326,03/26/2019,Tuesday,FY2019,FQ2
20190325,03/25/2019,Monday,FY2019,FQ2
20190324,03/24/2019,Sunday,FY2019,FQ2
20190323,03/23/2019,Saturday,FY2019,FQ2
20190322,03/22/2019,Friday,FY2019,FQ2
20190321,03/21/2019,Thursday,FY2019,FQ2
20190320,03/20/2019,Wednesday,FY2019,FQ2
20190319,03/19/2019,Tuesday,FY2019,FQ2
20190318,03/18/2019,Monday,FY2019,FQ2
20190317,03/17/2019,Sunday,FY2019,FQ2
20190316,03/16/2019,Saturday,FY2019,FQ2
20190315,03/15/2019,Friday,FY2019,FQ2
20190314,03/14/2019,Thursday,FY2019,FQ2
20190313,03/13/2019,Wednesday,FY2019,FQ2
20190312,03/12/2019,Tuesday,FY2019,FQ2
20190311,03/11/2019,Monday,FY2019,FQ2
20190310,03/10/2019,Sunday,FY2019,FQ2
20190309,03/09/2019,Saturday,FY2019,FQ2
20190308,03/08/2019,Friday,FY2019,FQ2
20190307,03/07/2019,Thursday,FY2019,FQ2
20190306,03/06/2019,Wednesday,FY2019,FQ2
20190305,03/05/2019,Tuesday,FY2019,FQ2
20190304,03/04/2019,Monday,FY2019,FQ2
20190303,03/03/2019,Sunday,FY2019,FQ2
20190302,03/02/2019,Saturday,FY2019,FQ2
20190301,03/01/2019,Friday,FY2019,FQ2
20190228,02/28/2019,Thursday,FY2019,FQ2
20190227,02/27/2019,Wednesday,FY2019,FQ2
20190226,02/26/2019,Tuesday,FY2019,FQ2
20190225,02/25/2019,Monday,FY2019,FQ2
20190224,02/24/2019,Sunday,FY2019,FQ2
20190223,02/23/2019,Saturday,FY2019,FQ2
20190222,02/22/2019,Friday,FY2019,FQ2
20190221,02/21/2019,Thursday,FY2019,FQ2
20190220,02/20/2019,Wednesday,FY2019,FQ2
20190219,02/19/2019,Tuesday,FY2019,FQ2
20190218,02/18/2019,Monday,FY2019,FQ2
20190217,02/17/2019,Sunday,FY2019,FQ2
20190216,02/16/2019,Saturday,FY2019,FQ2
20190215,02/15/2019,Friday,FY2019,FQ2
20190214,02/14/2019,Thursday,FY2019,FQ2
20190213,02/13/2019,Wednesday,FY2019,FQ2
20190212,02/12/2019,Tuesday,FY2019,FQ2
20190211,02/11/2019,Monday,FY2019,FQ2
20190210,02/10/2019,Sunday,FY2019,FQ2
20190209,02/09/2019,Saturday,FY2019,FQ2
20190208,02/08/2019,Friday,FY2019,FQ2
20190207,02/07/2019,Thursday,FY2019,FQ2
20190206,02/06/2019,Wednesday,FY2019,FQ2
20190205,02/05/2019,Tuesday,FY2019,FQ2
20190204,02/04/2019,Monday,FY2019,FQ2
20190203,02/03/2019,Sunday,FY2019,FQ2
20190202,02/02/2019,Saturday,FY2019,FQ2
20190201,02/01/2019,Friday,FY2019,FQ2
20190131,01/31/2019,Thursday,FY2019,FQ2
20190130,01/30/2019,Wednesday,FY2019,FQ2
20190129,01/29/2019,Tuesday,FY2019,FQ2
20190128,01/28/2019,Monday,FY2019,FQ2
20190127,01/27/2019,Sunday,FY2019,FQ2
20190126,01/26/2019,Saturday,FY2019,FQ2
20190125,01/25/2019,Friday,FY2019,FQ2
20190124,01/24/2019,Thursday,FY2019,FQ2
20190123,01/23/2019,Wednesday,FY2019,FQ2
20190122,01/22/2019,Tuesday,FY2019,FQ2
20190121,01/21/2019,Monday,FY2019,FQ2
20190120,01/20/2019,Sunday,FY2019,FQ2
20190119,01/19/2019,Saturday,FY2019,FQ2
20190118,01/18/2019,Friday,FY2019,FQ2
20190117,01/17/2019,Thursday,FY2019,FQ2
20190116,01/16/2019,Wednesday,FY2019,FQ2
20190115,01/15/2019,Tuesday,FY2019,FQ2
20190114,01/14/2019,Monday,FY2019,FQ2
20190113,01/13/2019,Sunday,FY2019,FQ2
20190112,01/12/2019,Saturday,FY2019,FQ2
20190111,01/11/2019,Friday,FY2019,FQ2
20190110,01/10/2019,Thursday,FY2019,FQ2
20190109,01/09/2019,Wednesday,FY2019,FQ2
20190108,01/08/2019,Tuesday,FY2019,FQ2
20190107,01/07/2019,Monday,FY2019,FQ2
20190106,01/06/2019,Sunday,FY2019,FQ2
20190105,01/05/2019,Saturday,FY2019,FQ2
20190104,01/04/2019,Friday,FY2019,FQ2
20190103,01/03/2019,Thursday,FY2019,FQ2
20190102,01/02/2019,Wednesday,FY2019,FQ2
20190101,01/01/2019,Tuesday,FY2019,FQ2
20181231,12/31/2018,Monday,FY2019,FQ1
20181230,12/30/2018,Sunday,FY2019,FQ1
20181229,12/29/2018,Saturday,FY2019,FQ1
20181228,12/28/2018,Friday,FY2019,FQ1
20181227,12/27/2018,Thursday,FY2019,FQ1
20181226,12/26/2018,Wednesday,FY2019,FQ1
20181225,12/25/2018,Tuesday,FY2019,FQ1
20181224,12/24/2018,Monday,FY2019,FQ1
20181223,12/23/2018,Sunday,FY2019,FQ1
20181222,12/22/2018,Saturday,FY2019,FQ1
20181221,12/21/2018,Friday,FY2019,FQ1
20181220,12/20/2018,Thursday,FY2019,FQ1
20181219,12/19/2018,Wednesday,FY2019,FQ1
20181218,12/18/2018,Tuesday,FY2019,FQ1
20181217,12/17/2018,Monday,FY2019,FQ1
20181216,12/16/2018,Sunday,FY2019,FQ1
20181215,12/15/2018,Saturday,FY2019,FQ1
20181214,12/14/2018,Friday,FY2019,FQ1
20181213,12/13/2018,Thursday,FY2019,FQ1
20181212,12/12/2018,Wednesday,FY2019,FQ1
20181211,12/11/2018,Tuesday,FY2019,FQ1
20181210,12/10/2018,Monday,FY2019,FQ1
20181209,12/09/2018,Sunday,FY2019,FQ1
20181208,12/08/2018,Saturday,FY2019,FQ1
20181207,12/07/2018,Friday,FY2019,FQ1
20181206,12/06/2018,Thursday,FY2019,FQ1
20181205,12/05/2018,Wednesday,FY2019,FQ1
20181204,12/04/2018,Tuesday,FY2019,FQ1
20181203,12/03/2018,Monday,FY2019,FQ1
20181202,12/02/2018,Sunday,FY2019,FQ1
20181201,12/01/2018,Saturday,FY2019,FQ1
20181130,11/30/2018,Friday,FY2019,FQ1
20181129,11/29/2018,Thursday,FY2019,FQ1
20181128,11/28/2018,Wednesday,FY2019,FQ1
20181127,11/27/2018,Tuesday,FY2019,FQ1
20181126,11/26/2018,Monday,FY2019,FQ1
20181125,11/25/2018,Sunday,FY2019,FQ1
20181124,11/24/2018,Saturday,FY2019,FQ1
20181123,11/23/2018,Friday,FY2019,FQ1
20181122,11/22/2018,Thursday,FY2019,FQ1
20181121,11/21/2018,Wednesday,FY2019,FQ1
20181120,11/20/2018,Tuesday,FY2019,FQ1
20181119,11/19/2018,Monday,FY2019,FQ1
20181118,11/18/2018,Sunday,FY2019,FQ1
20181117,11/17/2018,Saturday,FY2019,FQ1
20181116,11/16/2018,Friday,FY2019,FQ1
20181115,11/15/2018,Thursday,FY2019,FQ1
20181114,11/14/2018,Wednesday,FY2019,FQ1
20181113,11/13/2018,Tuesday,FY2019,FQ1
20181112,11/12/2018,Monday,FY2019,FQ1
20181111,11/11/2018,Sunday,FY2019,FQ1
20181110,11/10/2018,Saturday,FY2019,FQ1
20181109,11/09/2018,Friday,FY2019,FQ1
20181108,11/08/2018,Thursday,FY2019,FQ1
20181107,11/07/2018,Wednesday,FY2019,FQ1
20181106,11/06/2018,Tuesday,FY2019,FQ1
20181105,11/05/2018,Monday,FY2019,FQ1
20181104,11/04/2018,Sunday,FY2019,FQ1
20181103,11/03/2018,Saturday,FY2019,FQ1
20181102,11/02/2018,Friday,FY2019,FQ1
20181101,11/01/2018,Thursday,FY2019,FQ1
20181031,10/31/2018,Wednesday,FY2019,FQ1
20181030,10/30/2018,Tuesday,FY2019,FQ1
20181029,10/29/2018,Monday,FY2019,FQ1
20181028,10/28/2018,Sunday,FY2019,FQ1
20181027,10/27/2018,Saturday,FY2019,FQ1
20181026,10/26/2018,Friday,FY2019,FQ1
20181025,10/25/2018,Thursday,FY2019,FQ1
20181024,10/24/2018,Wednesday,FY2019,FQ1
20181023,10/23/2018,Tuesday,FY2019,FQ1
20181022,10/22/2018,Monday,FY2019,FQ1
20181021,10/21/2018,Sunday,FY2019,FQ1
20181020,10/20/2018,Saturday,FY2019,FQ1
20181019,10/19/2018,Friday,FY2019,FQ1
20181018,10/18/2018,Thursday,FY2019,FQ1
20181017,10/17/2018,Wednesday,FY2019,FQ1
20181016,10/16/2018,Tuesday,FY2019,FQ1
20181015,10/15/2018,Monday,FY2019,FQ1
20181014,10/14/2018,Sunday,FY2019,FQ1
20181013,10/13/2018,Saturday,FY2019,FQ1
20181012,10/12/2018,Friday,FY2019,FQ1
20181011,10/11/2018,Thursday,FY2019,FQ1
20181010,10/10/2018,Wednesday,FY2019,FQ1
20181009,10/09/2018,Tuesday,FY2019,FQ1
20181008,10/08/2018,Monday,FY2019,FQ1
20181007,10/07/2018,Sunday,FY2019,FQ1
20181006,10/06/2018,Saturday,FY2019,FQ1
20181005,10/05/2018,Friday,FY2019,FQ1
20181004,10/04/2018,Thursday,FY2019,FQ1
20181003,10/03/2018,Wednesday,FY2019,FQ1
20181002,10/02/2018,Tuesday,FY2019,FQ1
20181001,10/01/2018,Monday,FY2019,FQ1
20180930,09/30/2018,Sunday,FY2018,FQ4
20180929,09/29/2018,Saturday,FY2018,FQ4
20180928,09/28/2018,Friday,FY2018,FQ4
20180927,09/27/2018,Thursday,FY2018,FQ4
20180926,09/26/2018,Wednesday,FY2018,FQ4
20180925,09/25/2018,Tuesday,FY2018,FQ4
20180924,09/24/2018,Monday,FY2018,FQ4
20180923,09/23/2018,Sunday,FY2018,FQ4
20180922,09/22/2018,Saturday,FY2018,FQ4
20180921,09/21/2018,Friday,FY2018,FQ4
20180920,09/20/2018,Thursday,FY2018,FQ4
20180919,09/19/2018,Wednesday,FY2018,FQ4
20180918,09/18/2018,Tuesday,FY2018,FQ4
20180917,09/17/2018,Monday,FY2018,FQ4
20180916,09/16/2018,Sunday,FY2018,FQ4
20180915,09/15/2018,Saturday,FY2018,FQ4
20180914,09/14/2018,Friday,FY2018,FQ4
20180913,09/13/2018,Thursday,FY2018,FQ4
20180912,09/12/2018,Wednesday,FY2018,FQ4
20180911,09/11/2018,Tuesday,FY2018,FQ4
20180910,09/10/2018,Monday,FY2018,FQ4
20180909,09/09/2018,Sunday,FY2018,FQ4
20180908,09/08/2018,Saturday,FY2018,FQ4
20180907,09/07/2018,Friday,FY2018,FQ4
20180906,09/06/2018,Thursday,FY2018,FQ4
20180905,09/05/2018,Wednesday,FY2018,FQ4
20180904,09/04/2018,Tuesday,FY2018,FQ4
20180903,09/03/2018,Monday,FY2018,FQ4
20180902,09/02/2018,Sunday,FY2018,FQ4
20180901,09/01/2018,Saturday,FY2018,FQ4
20180831,08/31/2018,Friday,FY2018,FQ4
20180830,08/30/2018,Thursday,FY2018,FQ4
20180829,08/29/2018,Wednesday,FY2018,FQ4
20180828,08/28/2018,Tuesday,FY2018,FQ4
